nu,x,y,z
15680.0,0.3076,2.729e-05,3.11e-08
15685.0,0.3088,2.65e-05,5.755e-08
15690.0,0.31,2.574e-05,7.769e-08
15695.0,0.3112,2.38e-05,6.96e-08
15700.0,0.3124,2.262e-05,6.819e-08
15705.0,0.3136,2.108e-05,4.017e-08
15710.0,0.3149,2.031e-05,2.609e-08
15715.0,0.3161,1.842e-05,-8.452e-09
15720.0,0.3173,1.765e-05,-2.233e-08
15725.0,0.3185,1.648e-05,-4.403e-08
15730.0,0.3196,1.646e-05,-1.706e-08
15735.0,0.3208,1.685e-05,1.748e-08
15740.0,0.3219,1.529e-05,2.296e-09
15745.0,0.323,1.451e-05,1.513e-08
15750.0,0.3242,1.258e-05,-6.365e-09
15755.0,0.3253,1.104e-05,-3.449e-08
15760.0,0.3265,9.506e-06,-6.25e-08
15765.0,0.3277,9.546e-06,-5.452e-08
15770.0,0.3289,8.01e-06,-8.259e-08
15775.0,0.33,6.431e-06,-1.186e-07
15780.0,0.3312,4.851e-06,-1.342e-07
15785.0,0.3323,4.067e-06,-1.281e-07
15790.0,0.3334,2.472e-06,-1.579e-07
15795.0,0.3345,8.919e-07,-1.736e-07
15800.0,0.3356,-2.698e-07,-1.812e-07
15805.0,0.3367,-2.356e-07,-1.666e-07
15810.0,0.3378,-6.024e-07,-1.662e-07
15815.0,0.3389,-1.335e-06,-1.655e-07
15820.0,0.34,-2.45e-06,-1.787e-07
15825.0,0.341,-3.996e-06,-1.864e-07
15830.0,0.3421,-5.582e-06,-2.023e-07
15835.0,0.3431,-6.779e-06,-2.179e-07
15840.0,0.3441,-7.956e-06,-2.26e-07
15845.0,0.3452,-9.542e-06,-2.417e-07
15850.0,0.3462,-1.072e-05,-2.499e-07
15855.0,0.3472,-1.15e-05,-2.504e-07
15860.0,0.3482,-1.227e-05,-2.51e-07
15865.0,0.3493,-1.305e-05,-2.516e-07
15870.0,0.3503,-1.382e-05,-2.657e-07
15875.0,0.3513,-1.5e-05,-2.738e-07
15880.0,0.3524,-1.58e-05,-2.889e-07
15885.0,0.3534,-1.738e-05,-3.182e-07
15890.0,0.3545,-1.779e-05,-3.259e-07
15895.0,0.3555,-1.823e-05,-3.346e-07
15900.0,0.3566,-1.9e-05,-3.486e-07
15905.0,0.3577,-2.05e-05,-3.754e-07
15910.0,0.3588,-2.086e-05,-3.819e-07
15915.0,0.3599,-2.159e-05,-3.947e-07
15920.0,0.3611,-2.191e-05,-3.998e-07
15925.0,0.3622,-2.268e-05,-4.139e-07
15930.0,0.3632,-2.308e-05,-4.214e-07
15935.0,0.3643,-2.276e-05,-4.162e-07
15940.0,0.3653,-2.393e-05,-4.378e-07
15945.0,0.3664,-2.551e-05,-4.672e-07
15950.0,0.3674,-2.669e-05,-4.888e-07
15955.0,0.3683,-2.709e-05,-4.964e-07
15960.0,0.3692,-2.632e-05,-4.825e-07
15965.0,0.3702,-2.709e-05,-4.964e-07
15970.0,0.3711,-2.709e-05,-4.964e-07
15975.0,0.3721,-2.749e-05,-5.04e-07
15980.0,0.3732,-3.016e-05,-5.524e-07
15985.0,0.374,-2.709e-05,-4.964e-07
15990.0,0.3751,-2.709e-05,-4.963e-07
15995.0,0.3762,-2.709e-05,-4.963e-07
16000.0,0.3774,-2.708e-05,-4.963e-07
16005.0,0.3781,-2.709e-05,-4.963e-07
16010.0,0.3792,-2.709e-05,-4.964e-07
16015.0,0.38,-2.709e-05,-4.963e-07
16020.0,0.3811,-2.709e-05,-4.964e-07
16025.0,0.3818,-2.709e-05,-4.963e-07
16030.0,0.3826,-2.709e-05,-4.963e-07
16035.0,0.3837,-2.709e-05,-4.963e-07
16040.0,0.3844,-2.709e-05,-4.963e-07
16045.0,0.3853,-3.113e-05,-5.724e-07
16050.0,0.3863,-2.709e-05,-4.964e-07
16055.0,0.387,-2.709e-05,-4.963e-07
16060.0,0.3881,-3.477e-05,-6.365e-07
16065.0,0.3889,-2.709e-05,-4.963e-07
16070.0,0.3898,-2.685e-05,-5.577e-07
16075.0,0.3908,-3.453e-05,-6.978e-07
16080.0,0.3916,-2.684e-05,-5.575e-07
16085.0,0.3928,-2.685e-05,-5.576e-07
16090.0,0.3937,-3.065e-05,-6.95e-07
16095.0,0.3946,-2.684e-05,-5.577e-07
16100.0,0.3957,-2.684e-05,-5.576e-07
16105.0,0.3967,-3.065e-05,-6.951e-07
16110.0,0.3976,-2.685e-05,-5.577e-07
16115.0,0.3983,-2.685e-05,-5.577e-07
16120.0,0.3995,-2.685e-05,-5.577e-07
16125.0,0.4002,-2.684e-05,-5.576e-07
16130.0,0.4013,-2.684e-05,-5.576e-07
16135.0,0.4023,-3.065e-05,-6.95e-07
16140.0,0.4032,-2.685e-05,-5.577e-07
16145.0,0.4042,-3.453e-05,-6.978e-07
16150.0,0.405,-2.685e-05,-5.576e-07
16155.0,0.4062,-2.685e-05,-5.577e-07
16160.0,0.4073,-2.684e-05,-5.576e-07
16165.0,0.4084,-2.685e-05,-5.577e-07
16170.0,0.4095,-2.684e-05,-5.576e-07
16175.0,0.4106,-2.684e-05,-5.577e-07
16180.0,0.4117,-2.685e-05,-5.576e-07
16185.0,0.413,-3.086e-05,-7.01e-07
16190.0,0.4144,-3.466e-05,-8.381e-07
16195.0,0.4155,-3.467e-05,-8.383e-07
16200.0,0.4165,-3.453e-05,-6.977e-07
16205.0,0.4178,-3.854e-05,-8.411e-07
16210.0,0.4189,-3.854e-05,-8.411e-07
16215.0,0.42,-3.072e-05,-5.604e-07
16220.0,0.4215,-3.854e-05,-8.411e-07
16225.0,0.4226,-3.84e-05,-7.005e-07
16230.0,0.4241,-3.854e-05,-8.41e-07
16235.0,0.4252,-3.84e-05,-7.006e-07
16240.0,0.4266,-3.452e-05,-6.978e-07
16245.0,0.428,-4.221e-05,-8.379e-07
16250.0,0.4293,-3.84e-05,-7.006e-07
16255.0,0.4306,-4.221e-05,-8.381e-07
16260.0,0.4321,-4.221e-05,-8.378e-07
16265.0,0.4335,-3.833e-05,-8.349e-07
16270.0,0.4347,-4.22e-05,-8.38e-07
16275.0,0.4362,-4.221e-05,-8.38e-07
16280.0,0.4376,-3.833e-05,-8.351e-07
16285.0,0.4388,-4.221e-05,-8.379e-07
16290.0,0.4403,-4.22e-05,-8.379e-07
16295.0,0.4418,-4.221e-05,-8.38e-07
16300.0,0.4433,-4.221e-05,-8.379e-07
16305.0,0.445,-3.833e-05,-8.35e-07
16310.0,0.4465,-3.833e-05,-8.35e-07
16315.0,0.448,-3.833e-05,-8.35e-07
16320.0,0.4495,-3.834e-05,-8.351e-07
16325.0,0.451,-4.601e-05,-9.751e-07
16330.0,0.4524,-4.601e-05,-9.751e-07
16335.0,0.454,-3.833e-05,-8.35e-07
16340.0,0.4555,-3.833e-05,-8.351e-07
16345.0,0.4571,-4.221e-05,-8.38e-07
16350.0,0.4585,-4.221e-05,-8.379e-07
16355.0,0.4603,-4.601e-05,-9.751e-07
16360.0,0.4619,-4.221e-05,-8.377e-07
16365.0,0.4634,-4.221e-05,-8.379e-07
16370.0,0.4652,-4.221e-05,-8.379e-07
16375.0,0.4668,-4.626e-05,-9.14e-07
16380.0,0.4683,-4.625e-05,-9.139e-07
16385.0,0.47,-4.65e-05,-8.527e-07
16390.0,0.4716,-5.054e-05,-9.286e-07
16395.0,0.4734,-4.65e-05,-8.526e-07
16400.0,0.475,-5.054e-05,-9.286e-07
16405.0,0.4764,-5.04e-05,-7.881e-07
16410.0,0.4782,-4.65e-05,-8.526e-07
16415.0,0.4797,-5.041e-05,-7.882e-07
16420.0,0.4812,-5.027e-05,-6.477e-07
16425.0,0.483,-4.637e-05,-7.122e-07
16430.0,0.4845,-4.636e-05,-7.121e-07
16435.0,0.4861,-5.041e-05,-7.883e-07
16440.0,0.4875,-5.026e-05,-6.475e-07
16445.0,0.4893,-5.405e-05,-8.524e-07
16450.0,0.4908,-5.404e-05,-8.522e-07
16455.0,0.492,-5.027e-05,-6.478e-07
16460.0,0.4935,-5.041e-05,-7.881e-07
16465.0,0.495,-5.041e-05,-7.883e-07
16470.0,0.4964,-4.637e-05,-7.124e-07
16475.0,0.4976,-5.027e-05,-6.475e-07
16480.0,0.499,-5.027e-05,-6.476e-07
16485.0,0.5003,-5.432e-05,-7.238e-07
16490.0,0.5016,-5.028e-05,-6.478e-07
16495.0,0.5028,-5.419e-05,-5.834e-07
16500.0,0.5043,-6.2e-05,-8.637e-07
16505.0,0.5054,-5.418e-05,-5.832e-07
16510.0,0.5064,-6.224e-05,-8.025e-07
16515.0,0.5073,-5.418e-05,-5.832e-07
16520.0,0.5082,-5.443e-05,-5.219e-07
16525.0,0.5094,-5.442e-05,-5.218e-07
16530.0,0.5104,-6.248e-05,-7.412e-07
16535.0,0.5111,-6.248e-05,-7.413e-07
16540.0,0.5119,-5.48e-05,-6.01e-07
16545.0,0.5126,-5.48e-05,-6.011e-07
16550.0,0.5133,-6.249e-05,-7.413e-07
16555.0,0.5141,-6.248e-05,-7.41e-07
16560.0,0.5146,-5.443e-05,-5.221e-07
16565.0,0.5149,-5.442e-05,-5.219e-07
16570.0,0.5154,-5.834e-05,-4.576e-07
16575.0,0.5159,-6.235e-05,-6.007e-07
16580.0,0.5162,-6.222e-05,-4.604e-07
16585.0,0.5166,-6.221e-05,-4.603e-07
16590.0,0.5167,-5.429e-05,-3.814e-07
16595.0,0.5168,-5.819e-05,-3.169e-07
16600.0,0.517,-5.452e-05,-3.199e-07
16605.0,0.5171,-5.429e-05,-3.813e-07
16610.0,0.5171,-5.429e-05,-3.813e-07
16615.0,0.5169,-6.22e-05,-4.601e-07
16620.0,0.5166,-5.453e-05,-3.201e-07
16625.0,0.5162,-5.453e-05,-3.203e-07
16630.0,0.5159,-5.452e-05,-3.201e-07
16635.0,0.5155,-5.453e-05,-3.2e-07
16640.0,0.5151,-5.453e-05,-3.202e-07
16645.0,0.5146,-6.246e-05,-3.991e-07
16650.0,0.5139,-5.477e-05,-2.587e-07
16655.0,0.5133,-5.845e-05,-2.56e-07
16660.0,0.5128,-5.477e-05,-2.589e-07
16665.0,0.512,-5.477e-05,-2.587e-07
16670.0,0.5113,-5.478e-05,-2.591e-07
16675.0,0.5103,-5.453e-05,-3.202e-07
16680.0,0.5092,-4.671e-05,-3.95e-08
16685.0,0.508,-4.672e-05,-3.96e-08
16690.0,0.507,-4.633e-05,3.97e-08
16695.0,0.5059,-4.633e-05,3.965e-08
16700.0,0.5048,-4.647e-05,-1.009e-07
16705.0,0.5036,-4.671e-05,-3.95e-08
16710.0,0.5022,-4.633e-05,3.965e-08
16715.0,0.5011,-4.647e-05,-1.009e-07
16720.0,0.4997,-4.269e-05,1.038e-07
16725.0,0.4984,-4.672e-05,-3.955e-08
16730.0,0.4969,-4.671e-05,-3.95e-08
16735.0,0.4954,-4.671e-05,-3.955e-08
16740.0,0.4939,-4.671e-05,-3.96e-08
16745.0,0.4924,-4.671e-05,-3.95e-08
16750.0,0.4909,-4.671e-05,-3.955e-08
16755.0,0.4893,-4.695e-05,2.176e-08
16760.0,0.4877,-4.291e-05,9.783e-08
16765.0,0.4863,-4.304e-05,-4.263e-08
16770.0,0.4845,-4.266e-05,3.668e-08
16775.0,0.4831,-4.28e-05,-1.039e-07
16780.0,0.4814,-3.899e-05,3.329e-08
16785.0,0.4798,-3.512e-05,3.605e-08
16790.0,0.4781,-3.875e-05,-2.791e-08
16795.0,0.4766,-3.488e-05,-2.515e-08
16800.0,0.4748,-3.107e-05,1.121e-07
16805.0,0.4732,-2.72e-05,1.149e-07
16810.0,0.4718,-2.72e-05,1.15e-07
16815.0,0.4703,-2.719e-05,1.15e-07
16820.0,0.4688,-2.72e-05,1.148e-07
16825.0,0.4673,-2.719e-05,1.15e-07
16830.0,0.4658,-2.72e-05,1.149e-07
16835.0,0.4643,-2.719e-05,1.15e-07
16840.0,0.463,-3.121e-05,-2.838e-08
16845.0,0.4615,-3.12e-05,-2.823e-08
16850.0,0.46,-3.121e-05,-2.833e-08
16855.0,0.4586,-2.353e-05,1.118e-07
16860.0,0.4572,-2.755e-05,-3.157e-08
16865.0,0.4559,-1.961e-05,4.727e-08
16870.0,0.4548,-2.73e-05,-9.266e-08
16875.0,0.4536,-2.73e-05,-9.276e-08
16880.0,0.4524,-2.328e-05,5.061e-08
16885.0,0.4512,-1.156e-05,2.666e-07
16890.0,0.4501,-1.169e-05,1.263e-07
16895.0,0.4491,-1.561e-05,1.906e-07
16900.0,0.4483,-1.17e-05,1.262e-07
16905.0,0.4475,-1.938e-05,-1.403e-08
16910.0,0.4468,-1.951e-05,-1.544e-07
16915.0,0.4459,-1.975e-05,-9.308e-08
16920.0,0.445,-1.574e-05,5.024e-08
16925.0,0.4444,-1.975e-05,-9.318e-08
16930.0,0.4438,-1.951e-05,-1.543e-07
16935.0,0.4431,-1.951e-05,-1.545e-07
16940.0,0.4424,-1.183e-05,-1.435e-08
16945.0,0.4416,-1.183e-05,-1.44e-08
16950.0,0.4412,-7.924e-06,-7.873e-08
16955.0,0.4409,-7.916e-06,-7.863e-08
16960.0,0.4405,-7.921e-06,-7.878e-08
16965.0,0.4401,-7.921e-06,-7.883e-08
16970.0,0.4397,-7.924e-06,-7.878e-08
16975.0,0.4394,-7.925e-06,-7.878e-08
16980.0,0.4392,-1.194e-05,-2.221e-07
16985.0,0.439,-7.919e-06,-7.873e-08
16990.0,0.4389,-1.169e-05,-2.833e-07
16995.0,0.4386,-7.92e-06,-7.878e-08
17000.0,0.4386,-4.014e-06,-1.432e-07
17005.0,0.4384,-1.193e-05,-2.22e-07
17010.0,0.4384,-8.024e-06,-2.865e-07
17015.0,0.4385,-7.778e-06,-3.478e-07
17020.0,0.4385,-7.778e-06,-3.478e-07
17025.0,0.4385,-7.778e-06,-3.478e-07
17030.0,0.4385,-7.778e-06,-3.478e-07
17035.0,0.4387,-7.54e-06,-4.091e-07
17040.0,0.4387,-1.145e-05,-3.448e-07
17045.0,0.4387,-1.145e-05,-3.448e-07
17050.0,0.4387,-1.145e-05,-3.448e-07
17055.0,0.4387,-3.77e-06,-2.046e-07
17060.0,0.4387,-3.77e-06,-2.046e-07
17065.0,0.439,-7.538e-06,-4.09e-07
17070.0,0.4391,-3.765e-06,-2.044e-07
17075.0,0.4394,-1.145e-05,-3.446e-07
17080.0,0.4398,-7.543e-06,-4.092e-07
17085.0,0.4398,-3.772e-06,-2.045e-07
17090.0,0.4402,-3.772e-06,-2.046e-07
17095.0,0.4406,-3.768e-06,-2.045e-07
17100.0,0.441,-3.769e-06,-2.046e-07
17105.0,0.4413,-3.769e-06,-2.046e-07
17110.0,0.4417,-3.769e-06,-2.044e-07
17115.0,0.4421,-3.767e-06,-2.047e-07
17120.0,0.4425,-3.766e-06,-2.045e-07
17125.0,0.4428,-3.769e-06,-2.046e-07
17130.0,0.4432,-3.772e-06,-2.046e-07
17135.0,0.444,-1.159e-05,-4.852e-07
17140.0,0.4443,-1.145e-05,-3.446e-07
17145.0,0.4448,-7.817e-06,-2.806e-07
17150.0,0.4452,-7.815e-06,-2.806e-07
17155.0,0.4459,-7.816e-06,-2.805e-07
17160.0,0.4467,-1.563e-05,-5.611e-07
17165.0,0.4471,-7.577e-06,-3.418e-07
17170.0,0.4479,-7.57e-06,-3.416e-07
17175.0,0.4486,-1.525e-05,-4.82e-07
17180.0,0.4491,-7.328e-06,-4.031e-07
17185.0,0.4498,-7.572e-06,-3.418e-07
17190.0,0.4505,-7.574e-06,-3.418e-07
17195.0,0.4512,-1.525e-05,-4.819e-07
17200.0,0.4519,-1.12e-05,-4.059e-07
17205.0,0.4525,-1.145e-05,-3.447e-07
17210.0,0.4532,-1.145e-05,-3.447e-07
17215.0,0.4539,-1.145e-05,-3.447e-07
17220.0,0.4547,-1.145e-05,-3.447e-07
17225.0,0.4554,-1.913e-05,-4.848e-07
17230.0,0.4562,-1.145e-05,-3.447e-07
17235.0,0.4569,-1.145e-05,-3.446e-07
17240.0,0.4577,-1.145e-05,-3.448e-07
17245.0,0.4584,-1.145e-05,-3.447e-07
17250.0,0.4592,-1.145e-05,-3.446e-07
17255.0,0.4599,-1.145e-05,-3.447e-07
17260.0,0.4606,-1.145e-05,-3.447e-07
17265.0,0.4614,-2.304e-05,-4.202e-07
17270.0,0.4621,-2.304e-05,-4.203e-07
17275.0,0.4629,-2.304e-05,-4.205e-07
17280.0,0.4636,-2.304e-05,-4.204e-07
17285.0,0.464,-1.536e-05,-2.801e-07
17290.0,0.4648,-1.536e-05,-2.802e-07
17295.0,0.4655,-1.536e-05,-2.801e-07
17300.0,0.4662,-2.304e-05,-4.203e-07
17305.0,0.467,-2.304e-05,-4.203e-07
17310.0,0.4675,-1.924e-05,-2.83e-07
17315.0,0.4682,-1.923e-05,-2.83e-07
17320.0,0.4689,-2.692e-05,-4.23e-07
17325.0,0.4697,-2.692e-05,-4.233e-07
17330.0,0.4701,-1.924e-05,-2.831e-07
17335.0,0.4708,-2.691e-05,-4.23e-07
17340.0,0.4712,-1.923e-05,-2.829e-07
17345.0,0.4718,-2.716e-05,-3.619e-07
17350.0,0.4724,-2.328e-05,-3.59e-07
17355.0,0.4729,-2.716e-05,-3.618e-07
17360.0,0.4735,-3.096e-05,-4.992e-07
17365.0,0.4739,-3.096e-05,-4.991e-07
17370.0,0.4742,-3.096e-05,-4.992e-07
17375.0,0.4745,-3.12e-05,-4.378e-07
17380.0,0.4748,-3.12e-05,-4.378e-07
17385.0,0.4751,-3.107e-05,-2.973e-07
17390.0,0.4753,-2.301e-05,-7.816e-08
17395.0,0.4755,-3.107e-05,-2.974e-07
17400.0,0.4757,-2.315e-05,-2.186e-07
17405.0,0.4757,-2.315e-05,-2.186e-07
17410.0,0.4757,-2.315e-05,-2.186e-07
17415.0,0.4756,-2.301e-05,-7.8e-08
17420.0,0.4756,-2.301e-05,-7.8e-08
17425.0,0.4756,-3.069e-05,-2.181e-07
17430.0,0.4753,-2.301e-05,-7.816e-08
17435.0,0.4752,-3.069e-05,-2.182e-07
17440.0,0.4749,-2.301e-05,-7.81e-08
17445.0,0.4747,-3.093e-05,-1.568e-07
17450.0,0.4744,-3.055e-05,-7.758e-08
17455.0,0.4741,-3.056e-05,-7.774e-08
17460.0,0.4737,-2.287e-05,6.25e-08
17465.0,0.4734,-2.301e-05,-7.81e-08
17470.0,0.473,-3.069e-05,-2.183e-07
17475.0,0.4725,-3.093e-05,-1.568e-07
17480.0,0.4721,-3.093e-05,-1.569e-07
17485.0,0.4715,-3.069e-05,-2.179e-07
17490.0,0.4708,-2.301e-05,-7.81e-08
17495.0,0.4701,-2.301e-05,-7.8e-08
17500.0,0.4693,-2.301e-05,-7.795e-08
17505.0,0.4686,-2.301e-05,-7.8e-08
17510.0,0.4681,-3.107e-05,-2.973e-07
17515.0,0.4673,-3.106e-05,-2.973e-07
17520.0,0.4663,-2.301e-05,-7.805e-08
17525.0,0.4657,-2.314e-05,-2.185e-07
17530.0,0.4649,-3.083e-05,-3.586e-07
17535.0,0.4641,-3.083e-05,-3.588e-07
17540.0,0.4632,-3.107e-05,-2.973e-07
17545.0,0.4623,-2.706e-05,-1.541e-07
17550.0,0.4615,-3.083e-05,-3.586e-07
17555.0,0.4606,-2.681e-05,-2.152e-07
17560.0,0.4596,-2.301e-05,-7.805e-08
17565.0,0.4588,-2.682e-05,-2.154e-07
17570.0,0.4579,-2.706e-05,-1.541e-07
17575.0,0.4569,-1.913e-05,-7.518e-08
17580.0,0.4561,-2.682e-05,-2.154e-07
17585.0,0.4551,-1.914e-05,-7.523e-08
17590.0,0.4542,-2.277e-05,-1.393e-07
17595.0,0.4532,-1.913e-05,-7.518e-08
17600.0,0.4524,-1.522e-05,-1.396e-07
17605.0,0.4513,-1.509e-05,7.826e-10
17610.0,0.4506,-1.522e-05,-1.396e-07
17615.0,0.4498,-2.29e-05,-2.798e-07
17620.0,0.4487,-1.509e-05,9.391e-10
17625.0,0.4479,-2.29e-05,-2.798e-07
17630.0,0.4472,-2.29e-05,-2.799e-07
17635.0,0.4461,-1.522e-05,-1.396e-07
17640.0,0.4454,-1.522e-05,-1.396e-07
17645.0,0.4443,-1.91e-05,-1.425e-07
17650.0,0.4435,-1.522e-05,-1.397e-07
17655.0,0.4428,-1.522e-05,-1.397e-07
17660.0,0.4418,-1.155e-05,-1.43e-07
17665.0,0.4411,-1.155e-05,-1.427e-07
17670.0,0.44,-1.156e-05,-1.43e-07
17675.0,0.4388,-1.142e-05,-2.609e-09
17680.0,0.438,-7.541e-06,4.174e-10
17685.0,0.4368,-7.536e-06,5.217e-10
17690.0,0.4357,-7.544e-06,3.652e-10
17695.0,0.4347,-1.142e-05,-2.348e-09
17700.0,0.4338,-1.522e-05,-1.397e-07
17705.0,0.4328,-7.542e-06,3.652e-10
17710.0,0.4316,-7.538e-06,5.739e-10
17715.0,0.4305,-7.539e-06,4.696e-10
17720.0,0.4294,-7.541e-06,4.696e-10
17725.0,0.4283,-7.541e-06,4.696e-10
17730.0,0.4272,-7.545e-06,2.609e-10
17735.0,0.4261,-7.538e-06,4.696e-10
17740.0,0.4249,-3.636e-06,-6.407e-08
17745.0,0.4235,1.426e-07,1.406e-07
17750.0,0.4222,-3.494e-06,7.654e-08
17755.0,0.4212,-3.633e-06,-6.402e-08
17760.0,0.4201,-3.63e-06,-6.402e-08
17765.0,0.4186,-3.631e-06,-6.412e-08
17770.0,0.4171,-3.634e-06,-6.402e-08
17775.0,0.4159,4.149e-07,1.205e-08
17780.0,0.4145,-3.629e-06,-6.396e-08
17785.0,0.413,-3.629e-06,-6.407e-08
17790.0,0.4115,-3.633e-06,-6.402e-08
17795.0,0.41,-3.632e-06,-6.407e-08
17800.0,0.4085,-3.634e-06,-6.402e-08
17805.0,0.407,-3.628e-06,-6.402e-08
17810.0,0.4057,-3.385e-06,-1.252e-07
17815.0,0.4042,4.292e-06,1.487e-08
17820.0,0.4028,2.437e-07,-6.13e-08
17825.0,0.4014,2.431e-07,-6.13e-08
17830.0,0.3998,4.155e-06,-1.256e-07
17835.0,0.3982,-3.766e-06,-2.046e-07
17840.0,0.3967,-3.771e-06,-2.045e-07
17845.0,0.395,2.43e-07,-6.13e-08
17850.0,0.3935,2.438e-07,-6.13e-08
17855.0,0.3919,3.915e-06,-6.438e-08
17860.0,0.3904,3.909e-06,-6.449e-08
17865.0,0.3892,7.824e-06,-1.288e-07
17870.0,0.3878,3.913e-06,-6.438e-08
17875.0,0.3863,3.911e-06,-6.449e-08
17880.0,0.3848,3.913e-06,-6.449e-08
17885.0,0.3833,3.909e-06,-6.443e-08
17890.0,0.3818,3.91e-06,-6.443e-08
17895.0,0.3803,3.91e-06,-6.438e-08
17900.0,0.3789,3.914e-06,-6.438e-08
17905.0,0.3775,4.15e-06,-1.258e-07
17910.0,0.3761,1.184e-05,1.435e-08
17915.0,0.3746,1.184e-05,1.44e-08
17920.0,0.3731,1.183e-05,1.44e-08
17925.0,0.3718,1.108e-05,-2.645e-08
17930.0,0.3706,1.031e-05,-4.043e-08
17935.0,0.3694,9.561e-06,-8.129e-08
17940.0,0.3681,9.95e-06,-8.791e-08
17945.0,0.3669,1.227e-05,-7.268e-08
17950.0,0.3657,1.42e-05,-5.113e-08
17955.0,0.3646,1.534e-05,-5.77e-08
17960.0,0.3635,1.572e-05,-7.821e-08
17965.0,0.3624,1.571e-05,-9.219e-08
17970.0,0.3613,1.492e-05,-1.203e-07
17975.0,0.3603,1.49e-05,-1.483e-07
17980.0,0.3592,1.445e-05,-1.639e-07
17985.0,0.3581,1.442e-05,-1.921e-07
17990.0,0.3571,1.525e-05,-1.559e-07
17995.0,0.3561,1.487e-05,-1.422e-07
18000.0,0.355,1.452e-05,-1.278e-07
18005.0,0.354,1.604e-05,-7.962e-08
18010.0,0.353,1.84e-05,-1.56e-08
18015.0,0.352,2.07e-05,4.664e-08
18020.0,0.351,2.146e-05,6.057e-08
18025.0,0.3503,2.144e-05,4.649e-08
18030.0,0.3495,2.105e-05,1.883e-08
18035.0,0.3487,2.104e-05,4.696e-09
18040.0,0.3479,2.101e-05,-2.332e-08
18045.0,0.3472,2.1e-05,-3.751e-08
18050.0,0.3464,2.175e-05,-3.751e-08
18055.0,0.3457,2.095e-05,-5.937e-08
18060.0,0.345,2.097e-05,-6.553e-08
18065.0,0.3443,1.981e-05,-7.983e-08
18070.0,0.3436,1.982e-05,-7.983e-08
18075.0,0.3429,2.058e-05,-6.584e-08
18080.0,0.3422,2.095e-05,-5.932e-08
18085.0,0.3415,2.098e-05,-6.548e-08
18090.0,0.3409,1.979e-05,-1.079e-07
18095.0,0.3403,1.86e-05,-1.436e-07
18100.0,0.3398,1.782e-05,-1.717e-07
18105.0,0.3392,1.934e-05,-1.576e-07
18110.0,0.3386,1.972e-05,-1.782e-07
18115.0,0.338,2.083e-05,-1.719e-07
18120.0,0.3375,2.201e-05,-1.502e-07
18125.0,0.3369,2.281e-05,-1.489e-07
18130.0,0.3364,2.476e-05,-9.939e-08
18135.0,0.3358,2.48e-05,-9.814e-08
18140.0,0.3353,2.48e-05,-9.819e-08
18145.0,0.3347,2.407e-05,-1.11e-07
18150.0,0.3342,2.371e-05,-1.174e-07
18155.0,0.3337,2.295e-05,-1.313e-07
18160.0,0.3332,2.218e-05,-1.454e-07
18165.0,0.3327,2.141e-05,-1.594e-07
18170.0,0.3323,2.218e-05,-1.454e-07
18175.0,0.3318,2.294e-05,-1.314e-07
18180.0,0.3313,2.371e-05,-1.173e-07
18185.0,0.3308,2.369e-05,-1.044e-07
18190.0,0.3304,2.328e-05,-1.121e-07
18195.0,0.33,2.287e-05,-1.198e-07
18200.0,0.3295,2.169e-05,-1.554e-07
18205.0,0.3291,2.128e-05,-1.63e-07
18210.0,0.3286,2.126e-05,-1.502e-07
18215.0,0.3282,2.004e-05,-1.798e-07
18220.0,0.3278,2.004e-05,-1.797e-07
18225.0,0.3275,2.085e-05,-1.578e-07
18230.0,0.3271,2.045e-05,-1.653e-07
18235.0,0.3267,2.045e-05,-1.654e-07
18240.0,0.3264,2.006e-05,-1.657e-07
18245.0,0.326,2.085e-05,-1.578e-07
18250.0,0.3256,2.082e-05,-1.517e-07
18255.0,0.3251,2.121e-05,-1.514e-07
18260.0,0.3245,2.198e-05,-1.374e-07
18265.0,0.324,2.275e-05,-1.233e-07
18270.0,0.3235,2.238e-05,-1.297e-07
18275.0,0.323,2.083e-05,-1.516e-07
18280.0,0.3224,2.046e-05,-1.513e-07
18285.0,0.3219,1.928e-05,-1.798e-07
18290.0,0.3213,1.893e-05,-1.793e-07
18295.0,0.3207,1.815e-05,-1.933e-07
18300.0,0.3202,1.815e-05,-1.934e-07
18305.0,0.3196,1.812e-05,-2.013e-07
18310.0,0.319,1.929e-05,-1.796e-07
18315.0,0.3185,2.046e-05,-1.513e-07
18320.0,0.3179,2.087e-05,-1.437e-07
18325.0,0.3174,2.244e-05,-1.145e-07
18330.0,0.3169,2.283e-05,-1.007e-07
18335.0,0.3163,2.322e-05,-9.318e-08
18340.0,0.3158,2.327e-05,-9.198e-08
18345.0,0.3152,2.291e-05,-9.835e-08
18350.0,0.3146,2.329e-05,-1.049e-07
18355.0,0.3139,2.482e-05,-9.078e-08
18360.0,0.3132,2.558e-05,-9.083e-08
18365.0,0.3125,2.593e-05,-9.845e-08
18370.0,0.3117,2.514e-05,-1.266e-07
18375.0,0.311,2.436e-05,-1.545e-07
18380.0,0.3102,2.279e-05,-2.108e-07
18385.0,0.3095,2.282e-05,-2.169e-07
18390.0,0.3087,2.363e-05,-1.949e-07
18395.0,0.3079,2.441e-05,-2.011e-07
18400.0,0.3071,2.524e-05,-1.853e-07
18405.0,0.3063,2.599e-05,-1.853e-07
18410.0,0.3055,2.759e-05,-1.555e-07
18415.0,0.3048,2.874e-05,-1.413e-07
