x,f
30195.0,0.783319
30200.0,0.798299
30205.0,0.776672
30210.0,0.722769
30215.0,0.645967
30220.0,0.58085
30225.0,0.576514
30230.0,0.57938
30235.0,0.590359
30240.0,0.621721
30245.0,0.63754
30250.0,0.652572
30255.0,0.663442
30260.0,0.669026
30265.0,0.669038
30270.0,0.653319
30275.0,0.62195
30280.0,0.547619
30285.0,0.458994
30290.0,0.414888
30295.0,0.397736
30300.0,0.388775
30305.0,0.387424
30310.0,0.393567
30315.0,0.403442
30320.0,0.405217
30325.0,0.412848
30330.0,0.412246
30335.0,0.41662
30340.0,0.413195
30345.0,0.408467
30350.0,0.413104
30355.0,0.424498
30360.0,0.432002
30365.0,0.446361
30370.0,0.461131
30375.0,0.477228
30380.0,0.496519
30385.0,0.516764
30390.0,0.538966
30395.0,0.554187
30400.0,0.573748
30405.0,0.60726
30410.0,0.634358
30415.0,0.660286
30420.0,0.695533
30425.0,0.73709
30430.0,0.783894
30435.0,0.819557
30440.0,0.849244
30445.0,0.891832
30450.0,0.944885
30455.0,0.986271
30460.0,1.02262
30465.0,1.07242
30470.0,1.12162
30475.0,1.18287
30480.0,1.22402
30485.0,1.24978
30490.0,1.24392
30495.0,1.19668
30500.0,1.11562
30505.0,1.03983
30510.0,0.931884
30515.0,0.835307
30520.0,0.79262
30525.0,0.78198
30530.0,0.789623
30535.0,0.805987
30540.0,0.827344
30545.0,0.857514
30550.0,0.866302
30555.0,0.872092
30560.0,0.86684
30565.0,0.840536
30570.0,0.78736
30575.0,0.735743
30580.0,0.692039
30585.0,0.664032
30590.0,0.64836
30595.0,0.646288
30600.0,0.649505
30605.0,0.669937
30610.0,0.681006
30615.0,0.700969
30620.0,0.719834
30625.0,0.726964
30630.0,0.750591
30635.0,0.7736
30640.0,0.800673
30645.0,0.820347
30650.0,0.837855
30655.0,0.86678
30660.0,0.904297
30665.0,0.9463
30670.0,0.969134
30675.0,0.997928
30680.0,1.06388
30685.0,1.11032
30690.0,1.15221
30695.0,1.21324
30700.0,1.24462
30705.0,1.31978
30710.0,1.35617
30715.0,1.38792
30720.0,1.39196
30725.0,1.35161
30730.0,1.29381
30735.0,1.30295
30740.0,1.32965
30745.0,1.37024
30750.0,1.44064
30755.0,1.50484
30760.0,1.572
30765.0,1.62097
30770.0,1.67874
30775.0,1.72676
30780.0,1.73383
30785.0,1.66091
30790.0,1.54936
30795.0,1.35454
30800.0,1.2007
30805.0,1.14609
30810.0,1.13642
30815.0,1.13784
30820.0,1.14609
30825.0,1.14531
30830.0,1.16024
30835.0,1.16891
30840.0,1.16111
30845.0,1.14192
30850.0,1.09903
30855.0,1.05745
30860.0,1.02341
30865.0,1.00121
30870.0,1.00036
30875.0,1.00576
30880.0,1.02405
30885.0,1.04379
30890.0,1.07623
30895.0,1.11347
30900.0,1.17305
30905.0,1.20016
30910.0,1.22697
30915.0,1.27479
30920.0,1.32572
30925.0,1.3869
30930.0,1.43768
30935.0,1.48379
30940.0,1.55317
30945.0,1.6402
30950.0,1.71268
30955.0,1.77183
30960.0,1.85824
30965.0,1.95131
30970.0,2.04609
30975.0,2.13151
30980.0,2.17777
30985.0,2.22832
30990.0,2.26886
30995.0,2.19775
31000.0,2.05087
31005.0,1.96103
31010.0,1.95554
31015.0,1.98037
31020.0,2.0544
31025.0,2.11629
31030.0,2.17893
31035.0,2.24384
31040.0,2.30464
31045.0,2.32525
31050.0,2.29945
31055.0,2.21712
31060.0,2.0343
31065.0,1.82139
31070.0,1.70354
31075.0,1.64631
31080.0,1.62164
31085.0,1.61356
31090.0,1.639
31095.0,1.66313
31100.0,1.67409
31105.0,1.69143
31110.0,1.70181
31115.0,1.69165
31120.0,1.67699
31125.0,1.67879
31130.0,1.67312
31135.0,1.68133
31140.0,1.70002
31145.0,1.725
31150.0,1.76308
31155.0,1.80634
31160.0,1.87548
31165.0,1.94924
31170.0,1.99812
31175.0,2.05333
31180.0,2.14035
31185.0,2.21847
31190.0,2.27412
31195.0,2.29752
31200.0,2.3075
31205.0,2.36165
31210.0,2.44394
31215.0,2.52782
31220.0,2.61343
31225.0,2.7164
31230.0,2.81613
31235.0,2.93679
31240.0,3.01577
31245.0,3.15995
31250.0,3.15931
31255.0,2.96658
31260.0,2.73295
31265.0,2.6748
31270.0,2.66652
31275.0,2.69393
31280.0,2.75102
31285.0,2.86503
31290.0,2.99163
31295.0,2.99576
31300.0,3.02603
31305.0,2.98415
31310.0,2.79309
31315.0,2.65337
31320.0,2.50962
31325.0,2.43207
31330.0,2.34812
31335.0,2.34872
31340.0,2.35186
31345.0,2.39477
31350.0,2.42629
31355.0,2.48068
31360.0,2.55087
31365.0,2.55952
31370.0,2.56497
31375.0,2.64323
31380.0,2.67961
31385.0,2.66263
31390.0,2.70243
31395.0,2.74911
31400.0,2.81786
31405.0,2.88684
31410.0,2.9779
31415.0,3.04305
31420.0,3.13053
31425.0,3.23857
31430.0,3.35582
31435.0,3.40654
31440.0,3.38117
31445.0,3.36296
31450.0,3.3948
31455.0,3.49066
31460.0,3.60832
31465.0,3.71817
31470.0,3.83924
31475.0,3.96355
31480.0,4.03656
31485.0,4.00518
31490.0,3.90389
31495.0,3.7479
31500.0,3.61385
31505.0,3.57066
31510.0,3.59438
31515.0,3.66182
31520.0,3.71176
31525.0,3.75255
31530.0,3.79101
31535.0,3.85278
31540.0,3.85027
31545.0,3.81112
31550.0,3.72553
31555.0,3.61017
31560.0,3.54384
31565.0,3.52406
31570.0,3.54097
31575.0,3.59375
31580.0,3.66312
31585.0,3.72632
31590.0,3.76825
31595.0,3.86798
31600.0,3.92916
31605.0,3.9561
31610.0,4.0012
31615.0,4.05865
31620.0,4.11981
31625.0,4.14634
31630.0,4.19109
31635.0,4.20317
31640.0,4.25754
31645.0,4.35131
31650.0,4.48573
31655.0,4.58716
31660.0,4.67462
31665.0,4.78228
31670.0,4.91196
31675.0,5.01871
31680.0,5.10663
31685.0,5.1778
31690.0,5.21393
31695.0,5.18144
31700.0,5.04379
31705.0,4.86504
31710.0,4.78569
31715.0,4.72717
31720.0,4.69132
31725.0,4.65797
31730.0,4.60305
31735.0,4.59798
31740.0,4.653
31745.0,4.69707
31750.0,4.7479
31755.0,4.82581
31760.0,4.80953
31765.0,4.80517
31770.0,4.82685
31775.0,4.82321
31780.0,4.84806
31785.0,4.88591
31790.0,4.91759
31795.0,4.98074
31800.0,5.07071
31805.0,5.18733
31810.0,5.30567
31815.0,5.3867
31820.0,5.43942
31825.0,5.51797
31830.0,5.62652
31835.0,5.71228
31840.0,5.82347
31845.0,5.91434
31850.0,6.00171
31855.0,6.06977
31860.0,6.1304
31865.0,6.2199
31870.0,6.2998
31875.0,6.37206
31880.0,6.48233
31885.0,6.53068
31890.0,6.53275
31895.0,6.56858
31900.0,6.54577
31905.0,6.50472
31910.0,6.41504
31915.0,6.33853
31920.0,6.31184
31925.0,6.21253
31930.0,6.22034
31935.0,6.26918
31940.0,6.28982
31945.0,6.29461
31950.0,6.35418
31955.0,6.40956
31960.0,6.3802
31965.0,6.39784
31970.0,6.45383
31975.0,6.50134
31980.0,6.56808
31985.0,6.5885
31990.0,6.58882
31995.0,6.65097
32000.0,6.75259
32005.0,6.83256
32010.0,6.92593
32015.0,6.98083
32020.0,7.03632
32025.0,7.11147
32030.0,7.15622
32035.0,7.21106
32040.0,7.27319
32045.0,7.33382
32050.0,7.38601
32055.0,7.48971
32060.0,7.61459
32065.0,7.70134
32070.0,7.76194
32075.0,7.85534
32080.0,7.99519
32085.0,8.12227
32090.0,8.25461
32095.0,8.3467
32100.0,8.42733
32105.0,8.51806
32110.0,8.57638
32115.0,8.56481
32120.0,8.55461
32125.0,8.55593
32130.0,8.58756
32135.0,8.5007
32140.0,8.544
32145.0,8.57575
32150.0,8.62083
